"236117_0_1_25293_60025-UNITS","236117_0_1_25293_60027-UNITS","236117_0_1_25293_60039-UNITS","236117_0_1_28000_58454-UNITS","236117_0_1_49900_27268-UNITS","236117_0_2_25293_60037-UNITS","236117_0_2_28000_24610-UNITS","236117_7_1_42365_22800-UNITS","236117_7_1_42365_22820-UNITS","236117_7_1_42365_22840-UNITS","236117_7_1_42365_26400-UNITS","236117_7_1_42365_26410-UNITS","236117_7_1_42365_26420-UNITS","236117_7_1_42365_26440-UNITS","236117_88_6_99998_59442-UNITS","236117_88_6_99998_59443-UNITS","236117_88_6_99998_59444-UNITS","236117_88_6_99998_59461-UNITS","236117_88_6_99998_59486-UNITS","236117_88_6_99998_59492-UNITS","236117_88_6_99998_59494-UNITS","236117_88_6_99998_59504-UNITS","236117_88_6_99998_59509-UNITS","236117_88_6_99998_59518-UNITS","236117_88_6_99998_59519-UNITS","236117_88_6_99998_59520-UNITS","236117_88_6_99998_59525-UNITS","236117_88_6_99998_59546-UNITS","236117_88_6_99998_59547-UNITS","236117_88_6_99998_59548-UNITS","236117_88_6_99998_59549-UNITS","236117_88_6_99998_59597-UNITS","236117_88_6_99998_59601-UNITS","236117_88_6_99998_59649-UNITS","236117_88_6_99998_59651-UNITS","236117_88_6_99998_59689-UNITS","236117_0_1_25293_60025-PR","236117_0_1_25293_60027-PR","236117_0_1_25293_60039-PR","236117_0_1_28000_58454-PR","236117_0_1_49900_27268-PR","236117_0_2_25293_60037-PR","236117_0_2_28000_24610-PR","236117_7_1_42365_22800-PR","236117_7_1_42365_22820-PR","236117_7_1_42365_22840-PR","236117_7_1_42365_26400-PR","236117_7_1_42365_26410-PR","236117_7_1_42365_26420-PR","236117_7_1_42365_26440-PR","236117_88_6_99998_59442-PR","236117_88_6_99998_59443-PR","236117_88_6_99998_59444-PR","236117_88_6_99998_59461-PR","236117_88_6_99998_59486-PR","236117_88_6_99998_59492-PR","236117_88_6_99998_59494-PR","236117_88_6_99998_59504-PR","236117_88_6_99998_59509-PR","236117_88_6_99998_59518-PR","236117_88_6_99998_59519-PR","236117_88_6_99998_59520-PR","236117_88_6_99998_59525-PR","236117_88_6_99998_59546-PR","236117_88_6_99998_59547-PR","236117_88_6_99998_59548-PR","236117_88_6_99998_59549-PR","236117_88_6_99998_59597-PR","236117_88_6_99998_59601-PR","236117_88_6_99998_59649-PR","236117_88_6_99998_59651-PR","236117_88_6_99998_59689-PR","236117_0_1_25293_60025-price","236117_0_1_25293_60027-price","236117_0_1_25293_60039-price","236117_0_1_28000_58454-price","236117_0_1_49900_27268-price","236117_0_2_25293_60037-price","236117_0_2_28000_24610-price","236117_7_1_42365_22800-price","236117_7_1_42365_22820-price","236117_7_1_42365_22840-price","236117_7_1_42365_26400-price","236117_7_1_42365_26410-price","236117_7_1_42365_26420-price","236117_7_1_42365_26440-price","236117_88_6_99998_59442-price","236117_88_6_99998_59443-price","236117_88_6_99998_59444-price","236117_88_6_99998_59461-price","236117_88_6_99998_59486-price","236117_88_6_99998_59492-price","236117_88_6_99998_59494-price","236117_88_6_99998_59504-price","236117_88_6_99998_59509-price","236117_88_6_99998_59518-price","236117_88_6_99998_59519-price","236117_88_6_99998_59520-price","236117_88_6_99998_59525-price","236117_88_6_99998_59546-price","236117_88_6_99998_59547-price","236117_88_6_99998_59548-price","236117_88_6_99998_59549-price","236117_88_6_99998_59597-price","236117_88_6_99998_59601-price","236117_88_6_99998_59649-price","236117_88_6_99998_59651-price","236117_88_6_99998_59689-price","236117_0_1_25293_60025-D1","236117_0_1_25293_60027-D1","236117_0_1_25293_60039-D1","236117_0_1_28000_58454-D1","236117_0_1_49900_27268-D1","236117_0_2_25293_60037-D1","236117_0_2_28000_24610-D1","236117_7_1_42365_22800-D1","236117_7_1_42365_22820-D1","236117_7_1_42365_22840-D1","236117_7_1_42365_26400-D1","236117_7_1_42365_26410-D1","236117_7_1_42365_26420-D1","236117_7_1_42365_26440-D1","236117_88_6_99998_59442-D1","236117_88_6_99998_59443-D1","236117_88_6_99998_59444-D1","236117_88_6_99998_59461-D1","236117_88_6_99998_59486-D1","236117_88_6_99998_59492-D1","236117_88_6_99998_59494-D1","236117_88_6_99998_59504-D1","236117_88_6_99998_59509-D1","236117_88_6_99998_59518-D1","236117_88_6_99998_59519-D1","236117_88_6_99998_59520-D1","236117_88_6_99998_59525-D1","236117_88_6_99998_59546-D1","236117_88_6_99998_59547-D1","236117_88_6_99998_59548-D1","236117_88_6_99998_59549-D1","236117_88_6_99998_59597-D1","236117_88_6_99998_59601-D1","236117_88_6_99998_59649-D1","236117_88_6_99998_59651-D1","236117_88_6_99998_59689-D1","236117_0_1_25293_60025-D2","236117_0_1_25293_60027-D2","236117_0_1_25293_60039-D2","236117_0_1_28000_58454-D2","236117_0_1_49900_27268-D2","236117_0_2_25293_60037-D2","236117_0_2_28000_24610-D2","236117_7_1_42365_22800-D2","236117_7_1_42365_22820-D2","236117_7_1_42365_22840-D2","236117_7_1_42365_26400-D2","236117_7_1_42365_26410-D2","236117_7_1_42365_26420-D2","236117_7_1_42365_26440-D2","236117_88_6_99998_59442-D2","236117_88_6_99998_59443-D2","236117_88_6_99998_59444-D2","236117_88_6_99998_59461-D2","236117_88_6_99998_59486-D2","236117_88_6_99998_59492-D2","236117_88_6_99998_59494-D2","236117_88_6_99998_59504-D2","236117_88_6_99998_59509-D2","236117_88_6_99998_59518-D2","236117_88_6_99998_59519-D2","236117_88_6_99998_59520-D2","236117_88_6_99998_59525-D2","236117_88_6_99998_59546-D2","236117_88_6_99998_59547-D2","236117_88_6_99998_59548-D2","236117_88_6_99998_59549-D2","236117_88_6_99998_59597-D2","236117_88_6_99998_59601-D2","236117_88_6_99998_59649-D2","236117_88_6_99998_59651-D2","236117_88_6_99998_59689-D2","236117_0_1_25293_60025-F1","236117_0_1_25293_60027-F1","236117_0_1_25293_60039-F1","236117_0_1_28000_58454-F1","236117_0_1_49900_27268-F1","236117_0_2_25293_60037-F1","236117_0_2_28000_24610-F1","236117_7_1_42365_22800-F1","236117_7_1_42365_22820-F1","236117_7_1_42365_22840-F1","236117_7_1_42365_26400-F1","236117_7_1_42365_26410-F1","236117_7_1_42365_26420-F1","236117_7_1_42365_26440-F1","236117_88_6_99998_59442-F1","236117_88_6_99998_59443-F1","236117_88_6_99998_59444-F1","236117_88_6_99998_59461-F1","236117_88_6_99998_59486-F1","236117_88_6_99998_59492-F1","236117_88_6_99998_59494-F1","236117_88_6_99998_59504-F1","236117_88_6_99998_59509-F1","236117_88_6_99998_59518-F1","236117_88_6_99998_59519-F1","236117_88_6_99998_59520-F1","236117_88_6_99998_59525-F1","236117_88_6_99998_59546-F1","236117_88_6_99998_59547-F1","236117_88_6_99998_59548-F1","236117_88_6_99998_59549-F1","236117_88_6_99998_59597-F1","236117_88_6_99998_59601-F1","236117_88_6_99998_59649-F1","236117_88_6_99998_59651-F1","236117_88_6_99998_59689-F1","236117_0_1_25293_60025-F2","236117_0_1_25293_60027-F2","236117_0_1_25293_60039-F2","236117_0_1_28000_58454-F2","236117_0_1_49900_27268-F2","236117_0_2_25293_60037-F2","236117_0_2_28000_24610-F2","236117_7_1_42365_22800-F2","236117_7_1_42365_22820-F2","236117_7_1_42365_22840-F2","236117_7_1_42365_26400-F2","236117_7_1_42365_26410-F2","236117_7_1_42365_26420-F2","236117_7_1_42365_26440-F2","236117_88_6_99998_59442-F2","236117_88_6_99998_59443-F2","236117_88_6_99998_59444-F2","236117_88_6_99998_59461-F2","236117_88_6_99998_59486-F2","236117_88_6_99998_59492-F2","236117_88_6_99998_59494-F2","236117_88_6_99998_59504-F2","236117_88_6_99998_59509-F2","236117_88_6_99998_59518-F2","236117_88_6_99998_59519-F2","236117_88_6_99998_59520-F2","236117_88_6_99998_59525-F2","236117_88_6_99998_59546-F2","236117_88_6_99998_59547-F2","236117_88_6_99998_59548-F2","236117_88_6_99998_59549-F2","236117_88_6_99998_59597-F2","236117_88_6_99998_59601-F2","236117_88_6_99998_59649-F2","236117_88_6_99998_59651-F2","236117_88_6_99998_59689-F2","236117_0_1_25293_60025-F3","236117_0_1_25293_60027-F3","236117_0_1_25293_60039-F3","236117_0_1_28000_58454-F3","236117_0_1_49900_27268-F3","236117_0_2_25293_60037-F3","236117_0_2_28000_24610-F3","236117_7_1_42365_22800-F3","236117_7_1_42365_22820-F3","236117_7_1_42365_22840-F3","236117_7_1_42365_26400-F3","236117_7_1_42365_26410-F3","236117_7_1_42365_26420-F3","236117_7_1_42365_26440-F3","236117_88_6_99998_59442-F3","236117_88_6_99998_59443-F3","236117_88_6_99998_59444-F3","236117_88_6_99998_59461-F3","236117_88_6_99998_59486-F3","236117_88_6_99998_59492-F3","236117_88_6_99998_59494-F3","236117_88_6_99998_59504-F3","236117_88_6_99998_59509-F3","236117_88_6_99998_59518-F3","236117_88_6_99998_59519-F3","236117_88_6_99998_59520-F3","236117_88_6_99998_59525-F3","236117_88_6_99998_59546-F3","236117_88_6_99998_59547-F3","236117_88_6_99998_59548-F3","236117_88_6_99998_59549-F3","236117_88_6_99998_59597-F3","236117_88_6_99998_59601-F3","236117_88_6_99998_59649-F3","236117_88_6_99998_59651-F3","236117_88_6_99998_59689-F3","236117_0_1_25293_60025-F4","236117_0_1_25293_60027-F4","236117_0_1_25293_60039-F4","236117_0_1_28000_58454-F4","236117_0_1_49900_27268-F4","236117_0_2_25293_60037-F4","236117_0_2_28000_24610-F4","236117_7_1_42365_22800-F4","236117_7_1_42365_22820-F4","236117_7_1_42365_22840-F4","236117_7_1_42365_26400-F4","236117_7_1_42365_26410-F4","236117_7_1_42365_26420-F4","236117_7_1_42365_26440-F4","236117_88_6_99998_59442-F4","236117_88_6_99998_59443-F4","236117_88_6_99998_59444-F4","236117_88_6_99998_59461-F4","236117_88_6_99998_59486-F4","236117_88_6_99998_59492-F4","236117_88_6_99998_59494-F4","236117_88_6_99998_59504-F4","236117_88_6_99998_59509-F4","236117_88_6_99998_59518-F4","236117_88_6_99998_59519-F4","236117_88_6_99998_59520-F4","236117_88_6_99998_59525-F4","236117_88_6_99998_59546-F4","236117_88_6_99998_59547-F4","236117_88_6_99998_59548-F4","236117_88_6_99998_59549-F4","236117_88_6_99998_59597-F4","236117_88_6_99998_59601-F4","236117_88_6_99998_59649-F4","236117_88_6_99998_59651-F4","236117_88_6_99998_59689-F4"
17,23,23.6092715231788,1,29,13,19,28,35,36,39,41,71,43,18,130,460,670,604,16,342,103,240,37,154,337,407,40,109,134,310,11,10,21,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.19,3.59,3.90003509262343,1.49,1.69,2.19,3.69,5.99,5.99,5.99,3.69,3.69,3.69,3.69,0.73,1.07,2.04160869565217,2.39131343283582,2.77908940397351,0.72,2.35,1.18,3.75,0.72,1.22558441558442,2.39605341246291,2.04,0.77,1.24,2.49746268656716,2.76696774193548,1.29,4.29,0.6,1.99,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,30,23.6092715231788,11,19,16,31,32,43,33,65,61,94,48,16,164,499,719,686,20,362,111,303,42,174,330,419,27,110,177,420,25,8,22,43,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.19,3.59,3.90003509262343,1,1.69,2.19,2.58,5.99,5.99,5.99,3.69,3.69,3.69,3.69,0.73,1.07,2.07513026052104,2.38510431154381,2.7334110787172,0.72,2.35,1.18,3.75,0.72,1.22120689655172,2.44975757575758,1.98,0.77,1.24,2.49847457627119,2.69666666666667,1.29,4.29,0.6,1.99,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,27,23.6092715231788,16,24,14,33,24,39,47,58,51,115,41,12,142,520,749,710,8,354,109,300,28,129,375,443,42,111,208,348,14,8,22,33,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.19,3.59,3.90003509262343,1.09,1.69,2.19,2.5,5.99,5.99,5.99,3.69,3.69,3.69,3.69,0.73,1.07,2.10373076923077,2.42230974632844,2.76029577464789,0.72,2.35,1.18,3.75,0.72,1.20162790697674,2.44674666666667,1.98,0.77,1.24,2.54,2.77827586206897,1.29,4.29,0.6,1.99,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,38,23.6092715231788,6,33,13,11,33,50,44,61,68,94,57,22,153,551,721,697,21,375,136,322,34,159,372,440,41,110,196,395,16,11,30,43,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.19,2.76,3.90003509262343,1.41,1.69,2.19,2.93,5.99,5.99,5.99,3.69,3.69,3.69,3.69,0.73,1.07,2.0829219600726,2.32970873786408,2.82202295552367,0.72,2.35,1.18,3.75,0.72,1.21867924528302,2.44279569892473,2.06,0.77,1.24,2.51244897959184,2.72329113924051,1.29,4.29,0.6,1.99,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,37,23.6092715231788,2,20,12,29,28,30,25,51,52,100,48,17,129,531,721,716,27,361,125,288,31,175,364,418,35,107,207,358,13,4,24,29,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.19,3.06,3.90003509262343,1.49,1.69,2.19,2.7,5.99,5.99,5.99,3.69,3.69,3.69,3.69,0.73,1.07,2.08333333333333,2.44952843273232,2.82474860335196,0.72,2.35,1.18,3.75,0.72,1.24565714285714,2.47186813186813,2.06,0.77,1.24,2.55231884057971,2.73178770949721,1.29,4.29,0.6,1.99,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,24,23.6092715231788,21,20,11,30,37,45,45,47,76,85,44,28,133,580,802,710,22,390,131,336,38,148,411,475,45,133,250,359,6,11,36,36,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.19,3.59,3.90003509262343,1.02,1.69,2.19,2.5,5.99,5.99,5.99,3.69,3.69,3.69,3.69,0.73,1.07,2.12106896551724,2.43254364089776,2.76777464788732,0.72,2.35,1.18,3.75,0.72,1.23189189189189,2.45043795620438,1.98,0.77,1.24,2.55,2.84821727019499,1.29,4.07,0.6,1.99,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,14,6,19,23.8434065934066,34,12,28,26,31,63,40,89,39,31,93,524,676,620,25,395,90,274,33,90,360,388,34,123,226,361,15,10,6,21,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2.19,3.59,3.59,1,1.89011738261738,2.19,3.39,5.99,5.99,5.99,3.69,3.69,3.69,3.69,0.73,1.07,2.06129770992366,2.35636094674556,2.72225806451613,0.72,2.35,1.18,3.75,0.72,1.28866666666667,2.39241666666667,1.98,0.77,1.24,2.44221238938053,2.68376731301939,1.29,3.99,0.79,1.99,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16,23,7,21,20,21,30,35,32,53,45,60,48,25,126,485,662,647,10,318,95,297,40,145,321,364,28,98,200,364,13,8,15,26,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2.19,3.59,3.59,1.42,1.69,2.19,2.61,5.99,5.99,5.99,3.69,3.69,3.69,3.69,0.73,1.07,2.06826804123711,2.36220543806647,2.84401854714065,0.72,2.35,1.18,3.75,0.72,1.24227586206897,2.39348909657321,2.07,0.77,1.24,2.438,2.67263736263736,1.29,4.29,0.79,1.99,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,23,17,22,30,16,26,36,42,44,55,61,80,35,25,135,488,760,702,9,317,108,285,28,125,318,451,38,109,190,333,15,3,19,18,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1.57,3.59,3.59,1.49,1.69,1.59,2.5,5.99,5.99,5.99,3.69,3.69,3.69,3.69,0.73,1.07,2.11733606557377,2.418,2.90786324786325,0.72,2.35,1.18,3.75,0.72,1.246,2.51685534591195,2.03,0.77,1.24,2.55105263157895,2.75228228228228,1.29,4.29,0.79,1.99,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3,23,25,18,24,15,42,42,41,50,51,90,62,30,108,525,721,716,37,381,82,262,28,113,387,495,35,91,157,391,7,12,13,26,7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.5,3.59,3.59,1,1.69,1.53,3.45,5.99,5.99,5.99,3.69,3.69,3.69,3.69,0.73,1.07,2.08619047619048,2.34690707350902,2.78671787709497,0.72,2.35,1.18,3.75,0.72,1.2883185840708,2.48757105943152,2.1,0.77,1.24,2.56324840764331,2.63294117647059,1.29,4.04,0.79,1.99,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,9,33,22,15,22,15,26,32,31,55,69,71,57,34,110,522,720,697,23,357,101,262,34,135,341,450,36,85,190,359,6,11,27,29,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.08,3.59,3.59,1.02,1.69,2.1,3.69,5.99,5.99,5.99,3.69,3.69,3.69,3.69,0.73,1.07,2.13862068965517,2.43561111111111,2.73929698708752,0.72,2.35,1.18,3.75,0.72,1.25177777777778,2.46741935483871,1.98,0.77,1.24,2.51631578947368,2.65944289693593,1.29,3.99,0.79,1.99,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
